Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0075502	0	0	0	0	0	0
FBtr0300738	0	0	0	28.0355	0	0
FBtr0300739	21.355	0	28.969	0	7.13572	40.9703
FBtr0300737	0.0103982	23	0.0309868	61.9645	0	0.0297284
FBtr0300736	0	0	0	0	3.03178	0
FBtr0078628	0	0	0	0	5.08927	0
FBtr0300740	0	0	0	0	0	0
FBtr0078627	18.8878	0	0	0	11.7432	0
FBtr0300741	0.0146719	0	0	0	0	0
FBtr0072762	986.426	414.451	443.911	1159.81	294.665	412.972
FBtr0346821	108.018	42.2149	40.7149	133.291	29.8435	33.7119
FBtr0331460	59.0325	0	14.6273	38.3788	8.896	0
FBtr0303848	440.055	213.687	190.929	412.561	162.837	129.4
FBtr0086122	18	6	7	26	4	9
FBtr0335147	0	0	0	0	0	0
FBtr0081459	1335.11	484.67	530.262	1580.35	471.78	518.197
FBtr0305321	66.6447	52.9694	59.3089	101.423	32.3211	0
FBtr0083716	2289.36	870.031	882.691	2197.58	798.679	713
FBtr0078184	10.0421	4	6	11.0248	1	3
FBtr0081691	0	0	0	0	0	0
FBtr0085263	1.5	0.5	0	2.5	0	1.5
FBtr0086342	0.999997	0	0	1	0	0
FBtr0086343	2.64766e-6	0	0	3.16225e-7	0	0
FBtr0091847	8.62862	4.20011	5.9069	9.55989	5.90535	5.35233
FBtr0072393	264.346	131.493	150	1893.36	668.928	783.59
FBtr0343502	48.4679	3.08807e-7	1.62855e-5	0	0	0
FBtr0343753	227.221	93.4355	98.9984	178.112	77.0084	114.805
FBtr0433525	0	0	0	0	0	0
FBtr0113895	71.949700000000007	170.303	168.513	41.1141	74.1431	149.486
FBtr0345179	2518.05	323.697	291.487	1888.89	318.857	296.514
FBtr0334135	0	0	0	0	0	0
FBtr0334137	67.725	12.4808	14.953	121.937	22.2732	21.4292
FBtr0334141	2.33606e-5	0	0	0	0	0
FBtr0334139	10.4033	0	0	0	0	0
FBtr0334140	0	0	0	0	0	0
FBtr0344148	5.61032	0	0	0	0	0
FBtr0334142	0	0	0	0	0	0
FBtr0334138	0	0	0	0	0	0
FBtr0334136	167.415	102.531	109.047	198.321	98.4196	122.571
FBtr0085105	186	70	66	76	18	29
FBtr0346720	1	0	0	0	0	0
FBtr0076089	2	0	0	0	0	0
FBtr0087500	350	122	125	384	103	91
FBtr0073094	604.84	70.6351	82.3045	270.622	126.744	70.0025
FBtr0073093	1501.16	786.365	950.696	1847.38	777.256	891.998
FBtr0343515	0	0	0	0	4.24382	0
FBtr0072451	279	58	73	267	64.7562	61
FBtr0071607	98	45	61	112	38	51
FBtr0081516	30	4	6	22	6	4
FBtr0300749	0	5.91905	22.853	51.161	27.4755	21.1198
FBtr0346532	9.6847	3.31689	3.28975	16.1412	0	0
FBtr0073076	1118.32	364.764	374.857	1009.7	342.524	350.88
FBtr0089289	198.25	134.646	12.7929	155.459	12.3572	27.347
FBtr0100448	189.836	20.8613	16.6733	18.2263	53.2318	54.6583
FBtr0089290	474.12	9.9657	0.0165319	257.542	0.59005	0.411007
FBtr0089288	1509.09	309.903	417.497	1668.03	399.91	303.085
FBtr0100447	128.991	47.0826	102.497	2.34633e-6	39.1406	43.2281
FBtr0329933	94.9813	0.411746	1.58297	6.72648	102.969	51.7136
FBtr0336949	104.243	449.13	533.941	410.574	393.802	421.225
FBtr0088786	560.267	699.428	869.383	968.277	651.198	692.119
FBtr0088785	2445.68	247.486	170.512	2411.25	160.582	207.226
FBtr0303077	4	0	0	0	0	0
FBtr0339716	16.8425	0	0	13.4024	0	0
FBtr0085459	914.157	256	305	852.598	187	250
FBtr0070973	20	5	11	13	2	2
FBtr0089252	32.8109	72.001	72.8272	115.953	95.4379	10.993
FBtr0334488	129.586	20.5332	47.8798	132.962	0	33.5949
FBtr0334489	80.0416	20.2122	0	20.0119	20.1837	20.2301
FBtr0100600	422.714	96.2536	107.887	374.34	70.3785	126.182
FBtr0300305	0	0	0	0	0	0
FBtr0077162	2	0	0	0	0	0
FBtr0072277	604	239	260	589	204	220
FBtr0344898	0	0	0	0	0	0
FBtr0086817	0	0	0	0	0	0
FBtr0333271	0.0411638	6.73285e-7	35.9321	63.5429	24.6691	20.2364
FBtr0072639	153.004	64.0573	18.0679	61.2217	11.3309	9.76363
FBtr0340000	31.4607	11.4814	6.47706	39.3258	6.52046	3.29266
FBtr0087390	601.537	194.519	219.523	1564.67	481.48	605.707
FBtr0070472	63.9196	1.76081	1.24526	138.211	0.0300602	4.46152e-6
FBtr0331752	1753.35	665.831	715.866	2081.66	885.979	711.219
FBtr0070475	436.495	165.483	194.392	274.728	145.21	161.407
FBtr0070474	34.7171	33.6604	7.81073	52.517	17.5917	26.7166
FBtr0302185	52.4289	20.2954	29.0547	27.8429	17.9873	1.1247e-6
FBtr0070471	701.779	277.288	262.941	699.348	272.801	199.183
FBtr0112828	178.71	98.5857	114.945	303.915	142.069	126.008
FBtr0301966	105.389	32.9602	23.9896	24.1697	18.1863	0
FBtr0070468	763.165	321.037	432.163	79.4255	369.394	342.663
FBtr0070476	0	0	0	0	0	6.31158
FBtr0070470	43.7117	8.11602e-7	0	22.4133	0	0
FBtr0331751	20.8047	28.5498	47.2466	44.7109	8.08494	22.377
FBtr0070469	2309.84	402.174	491.919	2300.61	493.172	319.861
FBtr0070467	0	0	0	0	0	0
FBtr0331753	203.329	22.592	46.8001	204.786	43.4777	20.1435
FBtr0070466	2.94281e-5	0.392515	0	1080.18	0.0229022	129.108
FBtr0070473	0	54.1206	0	0	0	0
FBtr0076265	1955	516	690	2067	521	576
FBtr0331935	3.87669	0	0	0	0	0
FBtr0088237	1112.12	484	572	1277	384	499
FBtr0081705	0	0	0	0	0	0
FBtr0088524	1678	752	849	1389	561	651
FBtr0074540	339	137	142	377	104	109
FBtr0074494	11	6	4	11	3	3
FBtr0085714	2557.15	2384.21	2993.77	2367.26	2509.14	3105.46
FBtr0085713	58928.5	21885.8	24774.2	77866.7	25649.8	28090.5
FBtr0076256	9	2	3	8	2	4
FBtr0339552	762.907	141.941	132.876	500.401	116.601	142.162
FBtr0078950	519.093	301.059	335.124	675.599	283.399	268.838
FBtr0070990	37.4504	11.196	12.9906	31.8679	8.86665	6.78397
FBtr0100409	0	6.61311	0	0	1.47474	2.6683
FBtr0343330	986.103	437.225	503.021	1001.62	348.659	471.591
FBtr0304902	2	0	6.85445	0	2	1
FBtr0304901	1	1	3.14555	3	0	0
FBtr0078872	4	0	1	2	0	1
FBtr0077839	9.78902	233.465	196.384	703.544	144.608	97.7564
FBtr0077837	310.623	26.7351	33.1241	72.6662	18.5057	111.845
FBtr0077838	4.82785e-8	31.5191	8.85826e-7	1.0745e-5	100.942	29.4175
FBtr0077836	1452.59	332.281	519.492	992.79	252.943	332.981
FBtr0075133	160.807	14.7224	10.4934	110.686	8.40437	18.9407
FBtr0332862	81.1925	35.2776	68.5066	289.725	100.596	76.0593
FBtr0087988	272.941	1985.2	2385.54	2167.89	1723.79	1638.94
FBtr0087987	14237.9	6476.57	7402.39	11656.7	4153.16	5715.91
FBtr0074688	945.954	587	674	1135.85	489	591
FBtr0086864	1000	341	399	938	292	309
FBtr0083361	2	0	0	5	0	0
FBtr0392904	2689.45	320.437	323.117	1151.91	165.532	155.224
FBtr0084588	3135.25	1375.85	1967.74	4607.61	1017.02	796.08
FBtr0303161	1150.46	275.784	213.397	1157.51	645.971	794.69
FBtr0079257	562	204	248	666	222	262
FBtr0307341	0	0	0	0	1.04687	0
FBtr0084989	1.61159	2	0.836252	1.96943	0.0764016	0.879719
FBtr0306309	8.3153	0	2.69632	5.98808	2	4
FBtr0344570	12.6847	7	0.303685	13.0119	0	0
FBtr0078090	785.867	264	311	951.477	259	269
FBtr0087439	292	63	82	246	52	69
FBtr0070960	6.19596	3	0.234097	0	7	0
FBtr0302357	0	0	0	0	0	0
FBtr0302356	6.70967	0	6.7659	6	0	10
FBtr0340571	0.450695	0	0.173551	0.937354	0.292178	0.321356
FBtr0340572	2.5493	0	0.826449	7.06265	1.70782	1.67864
FBtr0080267	0	0	0	0	0	0
FBtr0077141	0	0	0	0	0	1
FBtr0306593	0	0	0	0	0	0
FBtr0081719	2748	1086	1243	2662	793	937
FBtr0071549	818	379	453	1013	317	415
FBtr0308832	248.952	55.0029	89.5422	224.038	54.281	92.3448
FBtr0308833	1046.13	393.019	502.615	1348.54	400.429	413.599
FBtr0074921	721.914	132.978	37.8432	834.42	104.29	57.0562
FBtr0073011	5	1	1	5	2	0
FBtr0112378	2	0	0	0	0	0
FBtr0342602	3.68235	0	0	3.68235	0	0
FBtr0080326	1861.62	740.124	849	1708.38	592	714.314
FBtr0085405	1949	701	795	1894	632	774
FBtr0339295	0	0	0	0	0	0
FBtr0300316	0	0	0	0	0	0
FBtr0300904	0	1	0	0	0	0
FBtr0081633	2.01891	0	0	0	0	0
FBtr0300905	0	0	0	2.01435	0	0
FBtr0335279	0	0	0	0	0	0
FBtr0335281	37.4352	6	1	39.7024	5.86472	0
FBtr0290216	0	0	0	0	0	0
FBtr0335280	0	0	0	0	0	0
FBtr0077120	415.104	219.824	236.792	428.513	207.187	211.168
FBtr0081676	0	0	0	0	0	0
FBtr0076639	9.61403	4	2.67096	5.8357	2	3
FBtr0079280	1	0	2	0	0	0
FBtr0304827	0	6.64526	0	0	0	3.92344
FBtr0433494	29.2754	23.6171	29.5075	46.1957	0.00501512	0
FBtr0333832	0	0.72228	0	1.98481	6.49221	17.7748
FBtr0433497	0	0.362676	0	0	0	0
FBtr0333833	0	0	0	0	19.7248	0
FBtr0433496	0	1.76581e-4	0	0	0	0
FBtr0304826	0	0	3.01792e-6	48.0824	0	0
FBtr0433495	0	0.00858124	10.2221	0.00252587	0.0012216	0
FBtr0433493	65.7502	13.2867	5.81615e-7	26.3171	4.0921	21.4904
FBtr0300808	0	0	0	1	0	0
FBtr0300809	0.570346	0	0	0	2.29987	0.559435
FBtr0301700	0.214827	0	0	0	0.850067	0.220282
FBtr0072287	3107	1151	1243	3056	972	1088
FBtr0343633	181.957	0	0	491.498	110.905	110.929
FBtr0074281	3410.94	1388.92	1454.45	4288.14	1251.68	1317.19
FBtr0343632	112.46	59.56	75.3509	48.6405	68.7331	27.0811
FBtr0074279	4786.49	1067.74	1220.98	5207.65	1049.1	1246.02
FBtr0074280	154.639	26.1227	35.9595	0.620197	52.5817	35.4853
FBtr0072238	0	0	0	0	0	0
FBtr0308073	27.4252	18.1137	16.4542	35.2968	13.179	9.618
FBtr0082360	1125.01	391.886	419.546	941.621	311.48	377.801
FBtr0082361	42.5647	0	3.93746e-6	2.08233	14.3408	25.5812
FBtr0079938	91	30	46	62	23	30
FBtr0077227	1583.19	722.801	874.398	1627.04	618.279	745.802
FBtr0091702	124.315	26.1988	26.102	74.4614	21.7209	19.6984
FBtr0074882	439.838	344.778	441.021	511.767	298.488	256.708
FBtr0332153	445.662	61.6575	64.437	444.637	64.5207	52.8866
FBtr0310476	74.1977	137.398	48.2817	214.88	116.85	91.8945
FBtr0100666	437.29	60.7911	156.323	425.675	78.4727	156.604
FBtr0332726	73.0061	16.5361	12.9378	171.014	22.6686	49.9068
FBtr0080287	288.98	104.431	199.952	432.648	102.778	121.798
FBtr0309307	2.61737	2	3	3.00338	4.62423	2.00089
FBtr0300898	1.38696	0	0	2.00201	2.37648	0
FBtr0080024	221.316	57.3216	72	230.211	42.1961	50.18
FBtr0077389	3636	1506	1864	4183	1382	1473
FBtr0290204	0	0	0	0	0	0
FBtr0086689	398.073	145.87	100.302	363.208	71.5436	126.304
FBtr0306636	787.451	190.475	239.13	392.416	130.261	175.286
FBtr0086687	1149.46	110.319	147.845	732.695	241.152	149.127
FBtr0086690	2.35251	0	0	0	0	0
FBtr0086686	2.54867	0	0	0	0	0
FBtr0340359	1.47225	0	76.26	61.665	35.024	41.2787
FBtr0301148	875.976	519.939	616.776	1764.26	428.134	566.909
FBtr0086684	0.00408174	0	0	0	0	0
FBtr0306637	115.991	39.3967	1.66174e-8	78.6692	0.0187718	0.036074
FBtr0301149	51.6704	0	22.6871	71.0815	8.86684	10.0579
FBtr0086600	125.262	0	0	131.2	14.4361	38.1441
FBtr0331978	493.353	177	206	392.771	135.564	132.856
FBtr0078769	27861	14558	16156	43158	13519	16492
FBtr0070712	29	12	10	36	10	12
FBtr0343263	4.82772	0	0	0	0	0
FBtr0343264	3.41129e-6	0	0	3.71186e-7	1.00712e-6	7.93905e-6
FBtr0072024	3.70132	0	0	4.01545	0.999999	2.99999
FBtr0113111	0	0	0	0	0	0
FBtr0333452	6.23543	20.1676	6.71014	13.3641	13.3521	6.72614
FBtr0333450	0	2.8324	10.2898	35.6359	5.64789	4.27386
FBtr0333451	20.8597	1.81432e-6	9.11695e-6	5.27067e-7	8.01885e-7	1.65385e-6
FBtr0300831	19.9049	0	0	0	0	0
FBtr0076303	52.2997	18.5638	15.1633	0	35.43	0
FBtr0076302	0.468978	0.960283	0.0993756	41.4751	8.97478e-4	27.1072
FBtr0076301	2320.23	999.476	1320.74	1621.52	640.569	736.893
FBtr0077098	1654.9	688.176	774.208	1640.49	556.813	644.832
FBtr0070552	1.01867	2	1	4.09429	0	0
FBtr0075818	690	266	335	643	215	282
FBtr0088789	336	68	84	184	58	80
FBtr0304960	0	0	0	0	0	0
FBtr0075249	3	1	0	2	0	0
FBtr0084104	9366.68	2981.93	3395.93	8105.13	2414.82	2817
FBtr0336911	376.235	118.163	123.385	389.693	109.99	209.014
FBtr0088974	407.165	177.042	235.48	741.655	239.91	186.417
FBtr0100360	75.4446	6.8326	29.6429	56.6377	0	6.83604
FBtr0110880	0	0	0	0	0	0
FBtr0334105	0	0	0	0	0	0
FBtr0301185	0	0	0	0	0	0
FBtr0110881	215.555	69.1674	77.3571	218.362	101	89.164
FBtr0336928	0	0	2	0	0	4
FBtr0072107	4	2	0	2	0	0
FBtr0085786	1491.13	431.485	500.788	810.546	292.67	296.069
FBtr0085785	0	0	0	15.6605	0	0
FBtr0334549	0	31.5155	35.2118	1.07804	27.3296	0
FBtr0334550	0	0	0	0.0239091	0	0
FBtr0340191	232.763	2.54209e-5	3.98321e-5	127.783	64.2323	1.28122e-5
FBtr0073848	4780.88	2242	2307	5260.22	1892.77	2160
FBtr0078387	833.36	232.368	250.675	684.237	209.576	194.568
FBtr0087487	600.747	223	241	555	208	239
FBtr0083735	0	0	0	0	0	0
FBtr0332539	15.8096	6.00442	5.96046	14.8597	2	0
FBtr0077790	0	0	0	0	0	0
FBtr0331440	0	0	0	0	0	0
FBtr0331439	0	0	0	0	0	0
FBtr0082634	537.884	245	270	538	201	199
FBtr0079612	256.109	68.5501	69	191.179	54	58.1746
FBtr0087980	4.00176	0	0	2.42852	0	0
FBtr0087979	0	1	0	0	0	0
FBtr0072044	0	0	0	0	0	0
FBtr0343206	0	0	0	0	0	0
FBtr0072043	0	0	0	0	0	0
FBtr0075225	0	0	0	3	1	0
FBtr0112489	78.9353	21.9456	29.6106	74.8143	17	25.9481
FBtr0339263	23.7078	0	3.3894	7.08577	0	4.59427
FBtr0301018	106	14	26	76	25	21
FBtr0302526	60.9418	14	13.4041	67.2432	12.372	16
FBtr0100009	382	155	179	435	102	139
FBtr0089901	0	1.70111	0	0	0	11.4869
FBtr0089902	10.7745	0	0	0	0	0
FBtr0300562	455.991	126.547	101.013	263.351	112.729	76.1166
FBtr0089900	0	0	0	0	0	0
FBtr0089904	107.719	0	0	0	0	0
FBtr0301521	245.036	14.6445	13.9844	13.607	8.76589	11.2832
FBtr0089905	138.479	17.1071	55.0022	259.042	59.5048	49.1134
FBtr0345390	118.187	12.5078	0	18.6611	18.7473	18.7707
FBtr0331425	178.039	146.803	153.539	56.534	82.8024	50.4577
FBtr0332155	626.774	123.689	193.461	428.805	63.7202	68.7716
FBtr0075014	0	0	0	0	1.73008	7.68583e-6
FBtr0078874	0	0	0	0	0	1
FBtr0083452	809.424	208.257	305.587	653.765	278.603	243.831
FBtr0302317	740.576	376.743	330.413	901.235	306.397	371.169
FBtr0333248	0	0	0	0	0	0
FBtr0114524	4	2	0	8	2	4
FBtr0273385	158.917	33.0933	0	287.92	63.8065	95.2058
FBtr0339307	0	44.494	53.0371	225.677	51.847	25.6613
FBtr0273384	279.341	135.413	194.963	499.666	221.347	180.133
FBtr0082117	122.61	107.009	85.9161	262.883	153.09	123.872
FBtr0082116	422.829	70.872	49.6869	409.233	96.5903	101.164
FBtr0082118	235.014	87.1291	99.4139	461.078	134.414	107.845
FBtr0085011	1	4	1	1	0	1
FBtr0081174	0	0	0	0	0	0
FBtr0081175	0	0	0	13.6016	0	0
FBtr0303241	114.143	78.404	57.0719	139.738	46.8778	53.7046
FBtr0081176	57.0635	0	19.0046	0	0	0
FBtr0305129	1436.54	274.731	282	980	219.306	247
FBtr0339156	188.449	28.269	0	1.8844e-8	40.6945	0
FBtr0339157	0	0	0	0	0	0
FBtr0071784	0	0	0	0	0	0
FBtr0071785	1605.38	779.005	859	2375.44	833	954
FBtr0089148	545.252	20.8206	45.3692	88.7935	44.9686	19.1174
FBtr0089147	281.324	29.7457	1.31434e-6	23.7961	0	3.92241e-4
FBtr0089150	556.85	3.32375	62.8773	179.046	42.2001	47.8945
FBtr0089146	215.702	7.58048	66.4402	0	13.6711	90.0121
FBtr0308247	1602.35	482.976	453.313	1902.57	690.916	525.976
FBtr0089149	172.523	65.5531	0	123.793	38.2446	0
FBtr0302559	1	0	0.333333	1.33333	0	0
FBtr0346506	0	0	0	0	0	0
FBtr0302190	200.208	83.0879	71.4517	178.332	44.7263	0.0170816
FBtr0086145	351.792	141.912	166.548	389.668	171.274	217.983
FBtr0306281	0	0	0	0	0	0
FBtr0306280	0	0	0	0	0	0
FBtr0306258	529.388	76.0425	111.447	188.195	42.5211	85.1571
FBtr0073119	6673.8	2033.22	1519.62	6186.06	1147.68	919.884
FBtr0073120	2736.06	2498.83	3274.07	0.0043771	1225.48	1287.53
FBtr0073118	18414.2	3207.34	2983.61	11615.1	2116.91	1805.4
FBtr0337055	842.694	377.971	426.077	626.489	367.507	319.122
FBtr0333895	451.567	2082.19	2615.83	188.65	1609.58	1941.28
FBtr0337056	0.310372	0.398782	0.337479	2144.48	513.323	344.622
FBtr0077442	176	51	62	140	54	50
FBtr0076018	45.1054	31.0352	29.2928	16.4503	22.5759	24.7986
FBtr0076017	164.895	56.9648	77.7072	182.55	45.4241	47.2014
FBtr0339781	0	0	0	10.2825	0	0
FBtr0070778	10.009	0	0	20.0181	0	0
FBtr0344824	151.125	60	21	792.501	78.759	232
FBtr0345292	5724.31	64.5626	82.7986	18888.7	689.87	65.5416
FBtr0070983	61.7206	119.378	56.9242	83.3737	71.8578	24.2575
FBtr0070982	101.596	13.8729	13.8702	82.5015	11.2177	13.5079
FBtr0070981	828.064	454.13	538.067	793.276	478.523	662.787
FBtr0070980	35775.2	26463.1	30768.3	34133.2	23099.5	32751.9
FBtr0307300	1118.98	284.653	297.602	767.524	243.148	278.12
FBtr0113024	51.6196	21.9251	29.3976	13.9326	26.8516	23.8801
FBtr0332600	0	0	0	0	0	0
FBtr0083414	702.335	360.99	449.533	856.467	343.432	331.452
FBtr0337043	194.743	21.0102	14.4666	117.533	3.56755	28.5481
FBtr0077516	2	0	0	1	0	1
FBtr0112524	47.4142	22	17.6863	88.5296	16.0571	16.49
FBtr0089233	563.754	84.6164	66.3826	25.1269	87.0542	45.1486
FBtr0334626	4.48759	0	15.3955	98.7851	22.7036	16.701
FBtr0310651	1631.11	31.0782	0.120198	242.343	55.852	94.674
FBtr0089229	988.652	528.305	614.102	2902.74	558.39	522.476
FBtr0082920	1	0	0	1	0	0
FBtr0077386	734.718	255.52	303.356	776.427	226.761	254
FBtr0071106	3	1	0	4	0	1
FBtr0070937	3455.26	1909.04	2219.68	3690.48	1074.88	1539.18
FBtr0070938	4705.14	1122.96	1292.2	4397.18	1568.12	1237.58
FBtr0070397	13	9	9	25	10	2
FBtr0074346	1	0	0	1	0	0
FBtr0071471	1.87167	0	0.916393	0.957849	0	0.925861
FBtr0330316	0.128333	0	0.0836068	0.0421514	0	0.0741392
FBtr0074918	400.412	154.117	192.786	431.588	112	150.344
FBtr0072124	757.722	351	381.133	871.013	294	383
FBtr0071683	1274	615	699	1663	494	541
FBtr0077403	0	0	3.28901	0	0	0
FBtr0113021	0	0	0	0	0	0
FBtr0077402	0	2	0	0	0	0
FBtr0077401	12	0	1.71099	19	8	3
FBtr0300280	5	2	2	7	1	0
FBtr0346378	0	5.81885	0	0	0	0
FBtr0074809	1417.08	770.499	841.121	994.235	458.051	491.412
FBtr0335137	27.594	0	13.8791	13.797	6.94923	0
FBtr0346141	8.97415	3.96209	0	2.24354	3.88413	0
FBtr0085611	63.0258	11.0379	19	38.7565	23.1159	11
FBtr0074029	5	1	0	2	0	0
FBtr0075388	6.91259	2	0.324842	5.5884	0.319243	2
FBtr0343534	11.3792	0	2.67516	5.47747	2.68076	0
FBtr0086001	6	6	7	5	2	1
FBtr0321315	0	0	0	0	0	0
FBtr0333037	72.815	0	0	72.815	24.4846	0
FBtr0075724	261.368	66.7413	62.1734	317.634	98.0293	86.4523
FBtr0075723	42.8173	17.2587	43.8266	67.5515	1.48613	26.5477
FBtr0342770	147.084	94.4427	2.92979	210.045	0.0529723	0.0679868
FBtr0070420	4899.16	2222.56	2438.59	5884.21	2487.45	2321.93
FBtr0342771	75.7561	0	41.4804	79.75	38.5008	0
FBtr0333323	420.055	2.93024e-8	16.8972	55.1766	0.0053279	0
FBtr0333322	43.5963	28.3703	0	0	30.3713	28.3951
FBtr0074137	104.881	21.4277	41.849	89.4028	42.2555	24.2526
FBtr0074135	2110.47	848.202	928.254	2929.42	793.368	954.352
FBtr0308136	0.848419	0	0	0	0	0
FBtr0080237	0	0	0	0	0	0
FBtr0300638	0.333333	0	0.666667	0	0.666667	0
FBtr0073729	553.234	149.333	159.781	420.854	137.735	134.821
FBtr0084836	313	123	117	353	83	114
FBtr0082430	0	9.69588	0	0	9.36475	0
FBtr0335211	542.189	200.304	259	500.656	115.635	170
FBtr0076857	16	9	7	12	2	9
FBtr0300424	28	7	7	33	6	0
FBtr0083860	172.336	69.8566	0	84.477	24.3632	0
FBtr0302327	3857.26	1639.4	2070.39	4609.81	1332.4	1753.12
FBtr0083861	656.704	143.745	149.612	509.712	192.232	199.88
FBtr0083086	459.405	228.531	244.555	462.235	136.441	189.718
FBtr0334589	123.782	35.4692	26.3909	91.3762	52.098	29.6377
FBtr0091874	0.331689	9.30001e-8	1.73579	0.018923	1.70713	1.36839
FBtr0073935	3	0	0	3.80186	0	0
FBtr0073300	0	0	0	0	0	0
FBtr0073299	0	0	0	0	0	0
FBtr0088841	62.6994	36.5326	33.8847	84.036	36.7484	34.4287
FBtr0088842	1183.93	593.153	696.19	1323.85	462.781	590.248
FBtr0345599	0	0	0	5.48873	0	0
FBtr0070422	17.3862	0	2	19.5014	4	6
FBtr0342772	0	2.23126	0	0	0	0
FBtr0070421	8.8456	3.76874	1	3.42286	1	0
FBtr0333023	7.00819	0	2.83155	8.48684	0	0
FBtr0075579	0	2	3.16845	0	2	3
FBtr0072248	0	0.00129827	0	0	6.41604e-4	2
FBtr0345620	0	0	0	0	0	0
FBtr0072247	8	0.998702	4	11	0.999358	0
FBtr0072253	27.4133	0	0	50.493	0	12.8969
FBtr0343432	620.942	247	288	649.372	180	210.557
FBtr0073127	0.00700522	0.00561924	0.0126282	0.00127757	0.00190543	0.00756437
FBtr0073128	6.99299	2.99438	5.98737	3.99872	1.99809	4.99244
FBtr0079458	0	0	0	2.21508	0	0
FBtr0079460	17.3282	10	13.4961	19.8531	10.7679	8.49813
FBtr0079462	0	0	1.0402	1.10889	0	0
FBtr0079461	1.16771	1	1.04086	3.33251	0	0
FBtr0079459	18.5041	9	11.4229	26.4905	3.23213	8.50187
FBtr0081997	486.134	198.24	313.409	858.83	305.78	426.454
FBtr0081996	19.1104	6.96767	15.3761	55.2197	27.791	6.20903
FBtr0336761	219.756	112.793	79.2151	172.951	86.4287	63.3367
FBtr0336637	0	1.89797	0.176919	0	0	4
FBtr0300693	0.0221754	0	0	0	0	0
FBtr0336636	6.98438	0	0	0	7	0
FBtr0071797	0	0	4.82308	13	0	0
FBtr0336638	0.99344	0.102028	0	0	6.18019e-7	0
FBtr0087382	3241.7	1373.94	1550.8	2507.23	928.712	925
FBtr0339998	0	0	0	0	25.0386	0
FBtr0301478	1033.36	446.66	506.53	1299.45	564.484	553.7
FBtr0089521	303.636	81.2575	90.9769	83.9657	47.6261	89.1796
FBtr0306351	57.9569	21.9016	26.2306	67.4871	7.52848	28.5629
FBtr0306350	114.962	39.533	34.4349	253.785	25.3124	39.4759
FBtr0330046	303.636	81.2575	90.9769	83.9657	47.6261	89.1796
FBtr0301477	99.4544	36.39	15.8505	97.3417	47.4227	31.9019
FBtr0300224	1.6902	0	0	0	0	0
FBtr0114515	1.73979	2.30345	1.37483	2.45122	0	1.14563
FBtr0087406	1	0	0	0	0	0
FBtr0072888	0	1	0	0	0	0
FBtr0085859	0	3.06292	2	2	4	4
FBtr0334894	6918.32	2190.08	2737.41	6651.72	2205.91	1998.05
FBtr0084460	545.401	395.559	121.554	575.701	182.457	395.707
FBtr0304567	119.283	253.36	224.033	1141.58	331.637	162.246
FBtr0070907	5158.25	2249.99	2500.66	6767.36	2408.99	2378
FBtr0070906	33.6089	0	7.33597	16.5737	0	0
FBtr0305911	555.462	151.43	224.672	143.911	92.825	111.1
FBtr0289953	255.677	140.654	104.719	375.583	107.794	77.1261
FBtr0305910	184.861	27.9157	29.6088	277.506	49.3809	42.7736
FBtr0088312	17.8991	0	0	20.3596	3.15789	0
FBtr0088313	0	0	18.6097	0	12.6319	0
FBtr0088311	1.74249e-6	20.9264	0	1.71866	0	12
FBtr0304592	54.1009	10.0736	16.3903	19.9217	8.2102	0
FBtr0088882	2232	1162	1366	2592	953	1130
FBtr0079894	982.121	265.37	484.755	1184.98	398.191	411.954
FBtr0331635	0.0345242	142.435	60.2079	0	31.3228	113.32
FBtr0345615	190.995	81.3267	91.2219	211.099	91.3803	101.777
FBtr0071338	7203	3612	3991	10857	4890	4941
FBtr0334508	8.74615	0	5	8.74615	0	0
FBtr0085746	1.25385	5	0	6.25385	1	1
FBtr0085085	1677.68	969.636	1086.06	1025.01	374.476	437
FBtr0085084	170.319	6.36364	10.9357	33.9938	6.52392	0
FBtr0079304	2.00473	0	0	2.51038	0	1
FBtr0079732	0	0	1	0	0	0
FBtr0071108	0	38.019	252.438	8.79871	0	230.207
FBtr0340139	34.4936	38.5816	0	29.0099	0	0
FBtr0071107	2466.9	1074.39	1120.49	3223.07	1144.69	977.494
FBtr0340138	413.595	42.6655	48.0698	265.371	76.2829	69.2695
FBtr0309839	0.00852248	0	0	0	0	0
FBtr0309836	15.4063	0	0	0	0	0
FBtr0309837	1639.17	72.387	1.78471	1469.56	176.069	69.7062
FBtr0073144	10006.4	4559.47	5409.99	10776.8	4701.97	4723.59
FBtr0309838	788.72	5.14086	63.2211	1262.67	3.95858	1.70639
FBtr0075152	1563.89	527.224	557	1830.41	538.726	585
FBtr0300092	0	0	0	0	0	0
FBtr0073892	0	0	0	0	0	0
FBtr0343143	16	1	0	10	0	1
FBtr0332630	345.516	43.9795	0	289.018	39.1914	19.8779
FBtr0332631	2282.3	471.039	517.115	1565.92	398.554	478.204
FBtr0332632	1966.8	483.291	520.783	1943.55	647.994	468.314
FBtr0301268	16	6	5	21	6	4
FBtr0085909	18	5	6	17	5	2
FBtr0080763	1140	427	514	935	298	328
FBtr0086733	593	243	331	607	215	246
FBtr0087262	1983	926	1138	1874	643	848
FBtr0303232	86	39	36	42	5	17
