Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBgn0030351	441.531	97.0734	107	225.302	63	90.0925
FBgn0029717	0	0	0	1	0	0
FBgn0261015	1323.48	495.462	579.633	2965.3	897.045	873.242
FBgn0028387	825	256	293	936	254	268
FBgn0040735	0	0	0	1	0	0
FBgn0086357	9928	4137	4837	7333	2671	3166
FBgn0031620	11	2	5	12	5	1
FBgn0040510	3	0	0	3	1	0
FBgn0020304	8253.41	3255.5	3810.45	9557.16	3150.48	3216.01
FBgn0263777	0	0	0	1	0	0
FBgn0053904	26.9044	11.2513	1.73579	2.95221	1.70713	0
FBgn0085284	229	54	52	193.642	26	41
FBgn0263199	1226.46	522.877	618.421	1035.39	382.659	461.4
FBgn0034578	99.3199	30.1183	43	78	18	31
FBgn0284237	0	0.314645	3.00077	0	0	1.01397
FBgn0038334	0	0	0	1.20099	0	0
FBgn0085254	0	0	0	1	0	0
FBgn0035036	600.732	222	234	575.232	175	194.423
FBgn0029856	745.557	288.366	326.01	401.336	153.298	242.613
FBgn0041585	2521	869.999	943	2527.52	744.999	798
FBgn0259212	6223.21	2363.47	2577.97	7427.25	2472.91	2242.33
FBgn0031740	1148.46	559.852	613	1323.7	420.025	561.376
FBgn0035610	1	0	2	5	1	0
FBgn0033208	533	175	198	481	113	146
FBgn0051151	4725.49	1977	2211.96	5424.18	1996.79	1840.96
FBgn0033557	848.86	279	290	975	285	333.996
FBgn0035703	329	110	100	270	104	110
FBgn0026250	7727.6	2760	3431	9467.07	2536	2891
FBgn0029158	372	149	185	422	137	151
FBgn0031957	39.5785	15.9303	12	75.1073	22.0014	16.9634
FBgn0034840	1.0035	1.00104	0	6.74054	0	1
FBgn0041713	24.6733	10.0356	8.25358	9.14402	2.28522	10.7393
FBgn0035574	7.03066	0	1	12.1225	3	1.00034
FBgn0030683	428.023	185	184	390	161	197
FBgn0264491	2945.96	848.995	1005	2796.24	751	691
FBgn0037169	8	9	3	2	0	1
FBgn0037846	160	69	63	142	37	49
FBgn0031969	7960	3009	3387	7478	2975	3352
FBgn0026713	3038.93	1767	1922	3310	1551	1546
FBgn0040395	4985	1855	2044	5036	1640	1697
FBgn0039159	265.245	122.269	151.493	272.934	77.4534	93.0838
FBgn0063491	2240.02	874	1128	1684	543	645
FBgn0264908	10.3789	1	5	13.1251	2	5
FBgn0052006	8	0	2	7	1	2
FBgn0030673	193	68	78.0001	206	51	68
FBgn0029816	0	0	0	0	0	0
FBgn0026089	827.714	320.738	367.512	1017.08	240.409	341.564
FBgn0024238	6692.21	2433	3023	7810.39	2665	2697
FBgn0033572	0	0	0	0	0	0
FBgn0004635	1326.92	401.764	494.486	1598.22	582.652	448.683
FBgn0027329	10236	5161	5943	10750	3844	4607
FBgn0041629	25469	12968	15013	16928	7608	8741
FBgn0031519	136.06	51.7796	54.0984	118.235	32.9326	38.3812
FBgn0038576	888.621	397	435.806	889.839	304.421	348.424
FBgn0267518	0.666667	0.333333	0	0.333333	0	0
FBgn0029696	1	1	2	0	0	0
FBgn0034402	177	68	76	227	57	72
FBgn0086680	26.1224	4.0026	1.00052	19.9642	1.0004	0
FBgn0033778	118	42	47	143	39	38
FBgn0038697	3	1	0	2	1	0
FBgn0267796	32	10	16	34	9	16
FBgn0000492	1.20107	1.01327	0	2.6647	0	2
FBgn0020908	32	10	5	14	5	6
FBgn0031948	256	66	71	221	66	70
FBgn0036829	5.22591	1.18744	0	6.87756	2.36377	0
FBgn0010355	3539.99	1498	1688	3920	1453	1480
FBgn0002736	1080.84	383.328	478.266	1291.78	317.738	399.313
FBgn0034700	4	2	0	1	1	1
FBgn0035642	463.409	136	170	443	119	136
FBgn0010041	197.082	57.5917	86.133	162.416	37.4307	53.6021
FBgn0023509	2076.2	1005.8	1077.86	2184.88	846	899.801
FBgn0035688	4704.08	1336	1647.22	5216.75	1393.05	1389.17
FBgn0032200	1230.95	287	305	982.979	203	261
FBgn0053868	165.605	0	52.7681	279.877	140.563	75.2614
FBgn0034638	2110.76	821	1068	3777.78	1358	1664
FBgn0063496	3	0	1	1	0	1
FBgn0027580	1430	695	831	2647	1208	1173
FBgn0034856	99	30	53	87	39	36
FBgn0035806	22.3401	4	3	22.7753	5	9
FBgn0016715	85	42	52	488	144	169
FBgn0053977	400.988	61	50	241	43	62
FBgn0000032	1980	672	757	1918	611	638
FBgn0032338	5	2	0	0	0	1
FBgn0265606	2	0	0	1	0	0
FBgn0030664	29	8	14	21	6	14
FBgn0050145	0	0	0	0	0	0
FBgn0036725	19.0097	2.00247	1	22.7714	6.00292	2
FBgn0050062	47	22	8	42	24	9
FBgn0032197	1161	239	246	1006	194	207
FBgn0036593	0	0	0	0	0	0
FBgn0034417	277.15	126	135	411.175	146	180
FBgn0262821	2	0	1	0	1	0
FBgn0029823	4265	2292	2499	3392	1406	1651
FBgn0038842	3403	1017	1152	3754	1152	1285
FBgn0037702	7406.37	2967.09	3206.36	8612.97	3079.72	2996.83
FBgn0040009	971.965	200	208	1143.79	319	302.839
FBgn0034451	1549.5	478.849	604	1399.68	385	434
FBgn0050472	2	0	1	0	0	0
FBgn0037758	2270	1011	1115	2570	927	1085
FBgn0263077	3165.53	1209.58	1367.71	3695.6	1309	1218.26
FBgn0262538	11	2	3	7	4	3
FBgn0022772	795.004	370.41	355.36	795.757	255	310.371
FBgn0002023	57.1148	5.01751	5	90.3829	5.01603	5
FBgn0036327	0	0	0	0	0	0
FBgn0264607	2514	443	446.999	1865.37	442.999	454.001
FBgn0000117	19521.8	9029.99	10192	19594	6990	7638
FBgn0032424	0	0	0	0	0	0
FBgn0010278	7413.86	3078.46	3713	7652	2567	2867
FBgn0033056	1	2	0	0	1	0
FBgn0011596	194	38	48	128	41	44
FBgn0037265	294.135	93	126	361	99	108
FBgn0028688	2280.18	1102.91	1380	2409.83	869	1027.9
FBgn0053108	105	33.1223	32.3266	65.6564	18.7016	19.28
FBgn0264975	6731.41	2532.01	3035.35	8004.99	2510.98	2689
FBgn0035486	0	1	0	1	0	1
FBgn0003256	2633.2	566.617	681.851	1936.08	770.862	623.459
FBgn0022238	2131.86	426	483	2155.99	368	415
FBgn0266129	0	0	0	4.0047	0	0
FBgn0028515	2682	1020	1124	2995	893	1025
FBgn0004373	7576.23	2684	2799	7510.99	2505	2232
FBgn0032629	14.6197	4	6.1378	15.8422	3.05908	0
FBgn0263403	2	0	0	0	0	0
FBgn0040679	0	0	0	0	0	0
FBgn0034007	3	0	3	11	3	3
FBgn0263021	0	0	0	0	0	0
FBgn0040364	205.217	64.0001	108	99.0017	53	52
FBgn0031926	0	2.83721	0	1.02722	0	0
FBgn0051773	11	4	2	9	2	1
FBgn0064766	2440.99	1030	1187	2410	876	994
FBgn0085374	4.24129	1	0	1.07391	0	1
FBgn0030569	20.6249	4.0224	3.00078	9.72813	1.04044	2
FBgn0034937	45	23	22	39	10	19
FBgn0015037	318.412	109	112	299.71	87	106
FBgn0031377	1332.35	542.927	619.293	1570.16	525.282	522.911
FBgn0034382	0	0	0	0	1	0
FBgn0039740	756.28	298	342.692	864	252	275
FBgn0039058	54	17	23	49	37	19
FBgn0261445	10735.3	4673	5147	13284	4871	5416
FBgn0030331	1784	777	933	1698	703	801
FBgn0053813	0	0	0	0	0	0
FBgn0085265	0	0	0	1	0	0
FBgn0004852	235.059	116.041	102.052	262.032	117	104
FBgn0085292	29.8544	5.62757	4.29834	50.4881	14.4974	7.65424
FBgn0036931	126	33	51	107	26	37
FBgn0031637	2090.08	839.001	892.999	3061.57	975.999	1065.97
FBgn0030720	2056	930	1030	2365	879	951
FBgn0264988	1	1	0	2	0	0
FBgn0052485	284	123	170	426	158	178
FBgn0029955	8.07594	5.88455	0	19.5503	1.0008	3.7792
FBgn0033312	19.2056	8.44905	5.5504	13.451	0	11.6257
FBgn0028903	25	8	6	14	2	4
FBgn0250746	3000	1393	1561	2572	955	1152
FBgn0085319	1	0	1	0	0	0
FBgn0034118	1424	483	583	1439	378	496
FBgn0086782	537.41	85.1631	102.908	627.592	160.755	125.474
FBgn0004414	36.0408	15	14	28.8731	12.9915	13.9422
FBgn0267609	0	0	0	0	0	0
FBgn0032814	804	311	388	800	288	269
FBgn0033640	1	0	1	1	1	0
FBgn0034918	398.005	134	170.571	432.005	115	129.038
FBgn0263112	1517.54	304	323.124	1260.83	345.653	320.592
FBgn0020294	36.0156	7.0054	17	9.0006	9	6
FBgn0034005	588.194	183.345	176.279	381.865	159	133
FBgn0023023	614	278	247	535	208	223
FBgn0032787	539	146	175	434	116	171
FBgn0085409	12.0427	2	2	18.3281	4	2
FBgn0030710	469.464	166.476	174	442.344	122	109
FBgn0037801	9	4	9	12	5	6
FBgn0050015	6262.59	2529.99	2796	6999.68	2355	2183
FBgn0039184	2.06969	1	5.10034	4.20326	0	2
FBgn0023515	1191	491	519	1191	365	412
FBgn0259876	3004	1301	1332	3295	1041	1100
FBgn0001091	8292.07	4352.94	5139.06	5415.62	2366.99	2540.8
FBgn0044812	1	0	0	1	0	0
FBgn0040949	0	0	0	0	2	0
FBgn0032021	9	4	3	10	1	2
FBgn0261587	2.39013	1.01114	0	0	0	0
FBgn0261538	0	0.5	0	1	0.5	2
FBgn0083970	194	61	60	182	38	42
FBgn0030421	870.552	167.925	173.601	817.844	199.349	202.376
FBgn0031190	2697.63	1041	1159	2999.2	1069	1113.83
FBgn0010473	81.4435	19	22	136.567	37.0056	28
FBgn0050035	2847.3	1273.92	1420.93	1992.87	765.863	772.841
FBgn0029088	2494.93	843	947	2259.95	703	702
FBgn0029093	19893.2	9387	11282	21026.1	8583	11058
FBgn0051973	127	39	49	123	42	37.9999
FBgn0039631	308	121	114	275	91	106
FBgn0001206	1302	522	582	1027	322	356
FBgn0033476	9638.03	3166.7	3563.51	9180.26	2763.76	2781.33
FBgn0051288	5	2	2	5	1	0
FBgn0053105	2310.17	1439.54	1639.09	2620.43	1780.13	1514.26
FBgn0032120	4230	1596	1590	3547	1316.96	1287
FBgn0025743	1670	649	811	1646.44	654	662
FBgn0030876	226.249	85.2544	93.156	287.596	60	95.4219
FBgn0263214	77.4008	1.15593	0	17.4928	0	0
FBgn0037670	295	66	69	289	54	72
FBgn0085288	2	0	0	0	0	0
FBgn0034651	1	0	0	1	0	0
FBgn0028397	683.843	174	194.723	1108.07	327.662	255.037
FBgn0260959	2717.87	898	938.493	3340.11	886	901.538
FBgn0024804	801	188	184	700.327	227	210
FBgn0038673	279	101	90	298	70	80
FBgn0038874	131.874	52	73	258.19	101	103
FBgn0015618	190.053	83.4699	90.4439	219.369	59.1983	85.5663
FBgn0022338	1505	577	725.999	2257.92	711	823
FBgn0032210	857	183	212	945	204	247.001
FBgn0020399	5.05415	0	1	4.01301	1.00574	1.0054
FBgn0023169	1313	624	675	1632	657.01	762.022
FBgn0014851	0	0	0	0	0	0
FBgn0032731	10361.2	3366	3726	9419	2735	2869
FBgn0040519	12.9524	2	1	15.417	2	4
FBgn0086448	249	38	46	153	25	45
FBgn0032692	10	3	4	6	2	1
FBgn0051481	4.03614	1.03605	0	3.0048	1	1
FBgn0051851	2	0	2	0	2	1
FBgn0000183	5299.98	1915.99	2161	5198.98	1694	1850
FBgn0033816	888	329	400	1010	294	304
FBgn0028926	465.803	226	257	565.732	197	225.607
FBgn0038749	0	0	0	0.5	0	0
FBgn0035290	5.00181	1	0	2.00566	3	0
FBgn0022942	2874	1117	1224	2631	900	1065
FBgn0043575	60.9078	17	32	12	10	11
FBgn0027660	177	66	78	169	65	75
FBgn0032908	119	30	39	67	22	28
FBgn0038588	311.962	135	128	245.942	85	98
FBgn0037645	9.04605	2.00055	3	10.2127	0	3.09902
FBgn0003130	2.00482	0	0	3.4076	0	0
FBgn0038054	2	3	1	0	0	2
FBgn0025825	710	298.5	330	678	226	266
FBgn0086915	2	0	1	2	0	1
FBgn0036193	102	16	19	71	16	24
FBgn0037275	40	3	1	16.0369	0	4
FBgn0036667	717	147	180	683	124	165
FBgn0264540	0	0	0	0	0	0
FBgn0035876	244	85	102	312	74	94
FBgn0026396	4	2	1	13	4	0
FBgn0029995	8.03108	0	1.00154	4.01716	1.00034	3.00149
FBgn0264303	774	278	308	427.5	120	121
FBgn0030752	6419	2456	2788	8094	2838	3199
FBgn0027066	9854.59	2786.47	2811.34	8658.18	2370.32	2590.26
FBgn0037543	343.667	128	124	387	121	120.569
FBgn0003016	607.736	213	261	641.155	201.037	195
FBgn0041238	0	0	0	0	0	0
FBgn0038507	0	0	0	0	0	0
FBgn0037841	51.8383	6.17297	3.02904	14.1766	5.12362	2.01163
FBgn0036810	0	0	0	0	0	0
FBgn0053346	46	16	10	20	2	3
FBgn0040529	3466	1012	1117	2473	695	919
FBgn0053923	1	0	0	1	0	0
FBgn0053363	455.862	0	4	654.323	19.0987	4
FBgn0036229	1	0	0	1	1	0
FBgn0043069	91.6334	0	26.9942	55.9991	15.9988	16.9977
FBgn0030675	183.986	77.2415	101.383	137.842	65.305	76.797
FBgn0036804	416	130	166	336	82	117
FBgn0003687	592.792	228	299	622.536	203	236
FBgn0035677	17.1049	4	7.99999	17.0626	5	7
FBgn0000077	398.381	152	191.48	406.266	125	166
FBgn0052704	4	2	3	6	1	3
FBgn0033439	0	0	0	0	1	0
FBgn0039627	332	125	143	339	121	103
FBgn0261501	0	0	0	0	0	0
FBgn0026755	1	0	1	0	0	0
FBgn0032741	2	0	1	2	1	3
FBgn0085198	0	0	0	0	0	0
FBgn0032160	1040	396	529	1080	337	461
FBgn0260760	311	114	132	293.5	84.5	117.5
FBgn0037388	3	0	0	2	0	1
FBgn0260008	1556	206	180	393	141	171
FBgn0036330	7	0	2	5	3	1
FBgn0030887	8.03681	0	1.00496	5.73997	3.00458	1.00206
FBgn0033136	19.8431	4.41931	1.01445	9.40778	5.56964	2.8733
FBgn0261356	2	0	0	4	1	0
FBgn0259099	3	3	1	5	0	0
FBgn0050185	1053.89	401	449	789.312	224	274.572
FBgn0039943	855.895	309	351	992	253	318
FBgn0267861	13792.3	4759.91	5028.99	8887.31	4954.58	4831.97
FBgn0052695	2	2	5	1	2	1
FBgn0267252	125.702	32	48	351.73	86.9999	90.9999
FBgn0038339	12.1785	8.00636	4.00555	7.30762	7	4.01366
FBgn0039588	281.374	114.222	126.053	273.916	89.172	99.7723
FBgn0085424	7.02959	1	1	8.02685	0	1
FBgn0034246	6485	1953	2008	6032	1969	1742
FBgn0085462	0	0	0	0	0	0
FBgn0266717	15833.6	5982	5909.01	16996.7	6208	5554.99
FBgn0259896	2386	880	1144	2114	680.001	861
FBgn0033169	1659	592	767	1784	585	649
FBgn0283741	3733.18	1319.08	1509.16	3500.05	1171.25	1043.86
FBgn0039509	759.808	347.916	425.011	1145.09	351.529	410.069
FBgn0250844	0	0	0	0	0	0
FBgn0036892	2202.52	740.159	847.123	2082.53	670.308	665.304
FBgn0038189	2	0	0	0	0	0
FBgn0003209	2065.58	763	885	1915	650	709.999
FBgn0039675	0	0	0	0	0	0
FBgn0040723	2	0	1	6	1	2
FBgn0036958	2672.97	1176.55	1351.16	3781.47	1217.21	1150.55
FBgn0085405	591.088	246.365	286.281	653.376	249.526	240.692
FBgn0026577	8691.99	2856	3154	9834.99	3204	2750
FBgn0030354	3177	1370	1596	3800	1395	1411
FBgn0010292	944	401	434	1189	352	456
FBgn0011476	101.368	37.2233	38	124	23.0945	35.1482
FBgn0014906	5929	2378	2688	8213	2657	3129
FBgn0032422	86	59	50	45	22	20
FBgn0004893	632	234	282	1125	425	409
FBgn0035541	1073.6	277	321	1472	361	346
FBgn0036816	7360	2601	2955.99	7317.99	2402	2790
FBgn0028497	2541.47	1110.39	1259	3018.91	1011	1145.01
FBgn0037492	125.198	36	49	124	42	43
FBgn0036254	703.491	199	246	957	258	251
FBgn0030620	0	0	0	0	0	0
FBgn0001138	5.00905	2	0	11.2158	1	0
FBgn0011666	3418.47	1083.67	1122	3457.05	1124.1	928.801
FBgn0051156	494.644	155.767	186.874	534.333	159	154
FBgn0031546	9	1	1	10	4	0
FBgn0044049	0	0	0	0	1	1
FBgn0085228	1	0	0	1	0	0
FBgn0039792	0	0	1	0	0	0
FBgn0037292	0	0	2	0	0	0
FBgn0265184	77.0657	26.3779	32.7926	91.8913	25.6284	47.1241
FBgn0014848	0	0	0	0	0	0
FBgn0035069	1	0	0	0	0	0
FBgn0037513	72	30	35	96	31	44
FBgn0027655	5147.51	2248.28	2312.07	5680.45	2266.07	1984.68
FBgn0000581	6059.31	2511.93	2541	7310.43	2655.24	2281.35
FBgn0032124	7	5	2	12	0	3
FBgn0028955	30.7399	14.5	13	61.709	14.3553	20.0612
FBgn0027521	66.0856	28.6704	25	54	15	24.9808
FBgn0053272	0	0	0	1.7082e-6	0	0
FBgn0022027	627	249	293	658	216	258
FBgn0039297	16	5	10	17	3	12
FBgn0034545	0	0	0	0	0	0
FBgn0035929	1	0	0	1	0	0
FBgn0051665	1	0	1	2	0	0
FBgn0030851	324	101	110	238	83	102
FBgn0004777	1	0	0	0	0	0
FBgn0030951	0	0	0	0	0	0
FBgn0031090	3982.95	1331.84	1508.62	4877.97	1223.7	1260.75
FBgn0031865	46.1486	14	8	66.2151	10	8
FBgn0036790	1	0	0	0	0	0
FBgn0013811	400.055	181	208	790	335	339
FBgn0266442	3	1	1	3	1	1
FBgn0036668	3639.33	1326	1416	4408.47	1248	1290
FBgn0010470	10736.5	4286	5025	7783.54	2673	3134
FBgn0031882	549.701	205	217.001	523.382	182	231.26
FBgn0053237	1.50918	0	0	0	0	0.54345
FBgn0052029	1.09039	0	0	1.91025	0	1.72888
FBgn0032652	10	1	2	7	2	3
FBgn0039659	16.0062	2	5	11	6	5
FBgn0031522	1	0	0	1	0	0
FBgn0023181	648	251	295	786	295	317
FBgn0005695	497	178	215	467	164	167
FBgn0036405	438.004	268	298	570	170	228
FBgn0063495	28	6	9	18	6	6
FBgn0029906	545	259	303	563	241	269
FBgn0033927	484.235	16.6794	7.09467	369.811	12.3296	0
FBgn0036509	2767.73	893.765	1038.54	2361.85	751.525	849.362
FBgn0051807	23	4.0398	4.02609	11	3.01401	4
FBgn0050383	182	47	59	83	35	43
FBgn0033753	0	0	0	1	0	0
FBgn0030431	834	373	417	960	327	380
FBgn0033551	1580	454	570	1810	507	517
FBgn0260744	1023	407.43	451.492	776.62	265.323	396.854
FBgn0262484	7	1	1	4	2	0
FBgn0019643	57.7324	13	17.6073	42.5948	11	13
FBgn0265356	4	2	0	6.0041	2.00139	0
FBgn0053856	0	0	0	0	0	0
FBgn0030440	1	0	0	0	0	0
FBgn0047114	482.21	85.7264	97.0708	490.294	88.5731	92.1426
FBgn0029521	291	77	90	149	57	51
FBgn0050456	1604	626.001	709	1583	533	616
FBgn0030921	0	0	0	1.0019	0	0
FBgn0264443	3	0	1	2	0	1
FBgn0026257	352.779	78.2878	87.0015	286.3	72	61.1035
FBgn0029799	120.257	42.2477	73.8466	142.927	50.5756	45.0057
FBgn0038586	428.228	177	222	401.624	137	173
FBgn0033638	2024.89	677	767.228	1979.8	778	690
FBgn0267849	1666	553	695	2209	623	692
FBgn0039088	0	0	0	0	0	0
FBgn0000056	5	0	1	4	1	1
FBgn0035793	5030	2132	2360	6431	2233	2274
FBgn0026398	3	0	0	0	1	0
FBgn0261823	3333.59	1334.47	1561.55	4092.36	1358.98	1236
FBgn0053764	0	0	0	0	0	0
FBgn0053866	4.33166	1.83333	1.6246	2.72222	1.44444	2.55556
FBgn0036208	0	0	0	1	1	0
FBgn0085203	154.153	23.9165	26.361	157.643	18.4216	39.5288
FBgn0032462	0	0	0	0	0	0
FBgn0260645	72.4063	1.23457	5.37053	62.2662	8.26	3.91222
FBgn0038280	0	1	0	0	0	0
FBgn0031529	888	328	402	745	251	307
FBgn0029837	21.0053	3	2	24.0444	3	2
FBgn0038638	1237.91	506	622	1613.53	550	613
FBgn0038737	281.699	120	147	248	83	122
FBgn0037323	0	1	0	1	0	0
FBgn0025815	3416.53	1807	1933	3249.81	1346	1496.79
FBgn0036390	2.11452	0	0	3.04924	0	0
FBgn0033079	482	228	243	911	275	293
FBgn0261635	0	0	0	0	0	0
FBgn0031459	2761	1152	1288	2769	709	916
FBgn0262599	16.9989	9.0113	11.0131	26.4398	12.0219	10
FBgn0036212	72.8814	24.9379	20.657	31.4052	13.4191	12.4281
FBgn0031765	1	2	1	4	0	2
FBgn0032520	81	38	47	124	41	53
FBgn0027055	1522	638	691	1692	539	574
FBgn0267608	0	0	0	0	0	0
FBgn0030807	32	11	13	32	10	10
FBgn0036059	1517	395	496.999	2079	561.001	627
FBgn0038658	7	3	6	15	3	8
FBgn0039818	6	5	4	7	0	3
FBgn0260869	0	0	0	0	0	0
FBgn0085346	502.427	130.116	178.032	468.786	96.1184	139.634
FBgn0038356	1	0	0	0	0	0
FBgn0265598	444.337	137.568	135.618	341.674	112.648	105.907
FBgn0024236	6911	2746	3117	7662	2504	2992.01
FBgn0034914	6209	2626	3128	5930.5	1869	2043
FBgn0086712	1433	619	762	1468	548	654
FBgn0032704	4690	1430	1657	5306	1277	1555
FBgn0050098	0	0	0	0	0	0
FBgn0035109	414.899	124.434	140	321.681	77.3782	107
FBgn0036581	654	182	183	676	132	180
FBgn0031513	29	9	6	26	5	2
FBgn0038796	3.00387	0	0	1.00101	0	0
FBgn0035510	6	3	3	9	1	4
FBgn0039674	1100	451	522	1227	422	425
FBgn0030341	2345	897	1116	2199	688	860
FBgn0036996	15	2	5	5	0	2
FBgn0050296	9	2	2	5	2	4
FBgn0035878	2324	1137	1296	2690	1035	1202
FBgn0262487	0	1	0	1	0	0
FBgn0035761	1469.99	533	624.442	867.292	267.759	317.505
FBgn0023197	4	1	5	3	0	3
FBgn0035850	1952.85	880	1073	2444.13	1019	1134
FBgn0260789	2423	822	932	2117	751	684
FBgn0050417	1	1	0	0	0	0
FBgn0010423	0	0	0	2	0	1
FBgn0017577	2866.47	1159	1224	2199.19	772	875.205
FBgn0037448	15	7	8.31571	29	7	5
FBgn0032176	0	0	0	0	0	0
FBgn0032530	48.8559	15	6.82073	35	6.74427	7
FBgn0037370	1029	432	499	974	310	378
FBgn0044328	11.2665	0	0	6.1667	0	1.00023
FBgn0032922	321.767	101.475	141	235.106	71.6492	106.511
FBgn0000317	2837	1013	1025	2807	922	925
FBgn0085612	67.861	5.25774	1.86051	33.2831	7.08691	14.0448
FBgn0262473	7913.99	2985	3072	7931.99	2691	2563
FBgn0037515	1252	522	566	1481	498	592
FBgn0011708	2698	971	1187	3576	924	1117
FBgn0035931	3	3	2	1	0	1
FBgn0034288	0	0	0	0	0	0
FBgn0263697	883.364	373	465	853.829	312	344.541
FBgn0032395	904	371	378	1023	391	393
FBgn0019890	4557	1661	1923	4766.93	1680	1758
FBgn0030007	1277	610	748	1282	534	586
FBgn0085470	1257.06	483.243	473.037	1491.83	435.264	459.484
FBgn0036210	151	62	78	183	50	75
FBgn0261381	1420.41	591.848	633.904	1408.05	433.5	520.365
FBgn0035853	2192.05	636.797	859.47	2116.38	503.359	653.741
FBgn0035170	20	7	9	21	6	9
FBgn0051958	0	0	0	0	0	0
FBgn0052299	32.7276	2.5	7.95788	13.3728	4	6.6252
FBgn0024983	345.53	176	202	387.908	131	145
FBgn0037842	615.162	209.827	250.971	653.823	195.876	207.988
FBgn0260462	10167	4205.84	4985.48	10441.4	3942	4555.64
FBgn0025740	4736.13	961.965	929.859	5400.86	1398.34	1187.04
FBgn0037416	1	0	0	2	0	0
FBgn0025777	1600	544.001	589	1674.37	504.999	488
FBgn0053654	1	2	1	2	0	2
FBgn0040362	1	0	0	6	0	0
FBgn0015946	1.00003	0	1	1.00061	0	0
FBgn0035258	1	0	0	1	0	0
FBgn0010398	228	87	107	220	65	81
FBgn0031390	4553	1799	1953	4502	1717	1786
FBgn0026563	2	0	0	2	0	0
FBgn0017590	15.008	1	4	14.5333	2	0
FBgn0264990	0.5	0	0	0	0	0
FBgn0016691	4081	1705	2010	3692	1253	1588
FBgn0260634	4690.16	1720.09	1870.78	5212.37	1590.48	1381.65
FBgn0028870	0	0	0	0	0	0
FBgn0032563	0	0	0	0	0	0
FBgn0261686	0	0	0	0	0	0
FBgn0053193	627.263	296	363.327	504.273	193	191
FBgn0038701	1	0	1	0	1	0
FBgn0262787	6.61951	0	0	7.32505	1	0
FBgn0032898	3.43505	1	2	11.7434	4.39559	0
FBgn0011305	1474.6	553	538	1176.37	403	405
FBgn0033326	4	1	0	1	2	1
FBgn0035755	20.0101	2	2.15812	10.9751	0	2.24217
FBgn0261933	1129	359	412	1318	293	348
FBgn0034054	224	109	137	223	75	78
FBgn0038961	599	208	224	544.999	187	223
FBgn0063497	591	234	274	480	174	209
FBgn0036952	3	0	2	0	0	3
FBgn0030590	98.0034	34	26	62.0017	30	25
FBgn0030640	272.678	119.507	132.044	185.344	94.2539	109.793
FBgn0031694	43.2068	7.03914	12	30.8957	11	8.17172
FBgn0052521	3949	1622	1764	7542	2796	2700
FBgn0003257	1362.49	673.925	676.147	1228.39	481.495	492.809
FBgn0026873	1005.77	411	435	920.24	271	342
FBgn0027109	0	0	0	0	0	0
FBgn0261671	9109.89	3408	3399	10103.3	3619	3236
FBgn0031906	5	6	4	3	2	2
FBgn0266410	19449.4	4272.84	4947.36	22393.3	4517.63	4549.32
FBgn0029911	1572.7	490.018	567.52	1824.46	520.512	527.689
FBgn0035601	6187.91	1699	2011	5458.94	1426	1745
FBgn0264077	100.281	23.6517	10.5977	129.587	38.0171	48.1452
FBgn0030761	720.335	313.082	389.773	760.523	289.102	320.453
FBgn0027087	4644.86	2210.64	2601.49	4325.46	1786.64	1991.36
FBgn0265576	18	2	2	15	7	5
FBgn0039872	6	5	5	13	6	2
FBgn0037503	2	0	0	1	0	0
FBgn0032955	1619	420	436	1367	351	385
FBgn0025833	2.45453	2.47523	1	0	0	3
FBgn0262572	0	0	0	0	0	0
FBgn0010421	551.899	202	202	626.217	139.65	177.692
FBgn0035397	6234.23	2215.83	2810	7495.38	2320.49	2297.88
FBgn0029766	24424.5	10863.8	13764.9	47920.1	16518.9	18369
FBgn0031432	12.8151	3	6.18054	10.0636	3	4
FBgn0051787	5.00671	1	0	14.1224	1	1.00076
FBgn0025615	2418.82	858	1033	2945.11	738.72	899
FBgn0039808	46.7018	18.149	24.1715	102.118	37.1987	29.257
FBgn0026136	0	1	0	1	0	0
FBgn0030563	0	0	0	1	0	0
FBgn0039955	1466	257	256	1258	304	264
FBgn0260238	32.939	7.00034	13.6856	37.9517	12	12.86
FBgn0033357	1282	339	413	921	239	329
FBgn0021738	99.384	24.6437	17.2065	88.3975	13.588	7.66867
FBgn0038806	427	217	220	495	170	195
FBgn0000319	25012.2	10934	11468	22824.1	9325.99	9750
FBgn0053463	11	4	3	12	4	1
FBgn0261289	1	0	0	0	0	0
FBgn0051957	261.82	60	76.0839	283.927	60	69
FBgn0003328	1326.77	460.655	601.721	1596.07	584	617
FBgn0036206	5	1	3	2	0	4
FBgn0038903	201	62	77	218	46	64
FBgn0032171	198	94	121	240	81	99
FBgn0030796	19000.7	7887.97	8786.97	17574.8	5598.6	6264.98
FBgn0032265	0	0	1	2	0	0
FBgn0031317	1528.9	555	682	1669.03	439	535
FBgn0039403	326	109	128	371	102	129
FBgn0261838	144.55	32.8986	25.5267	134.818	25.8224	18.3533
FBgn0020372	73.1766	24	29	93.0619	29	26
FBgn0030991	6414	2865	3573	6386	2410	2367
FBgn0037516	0	1	1	0	0	0
FBgn0036260	48.1472	29.0181	30.7572	66.102	16.0921	26.595
FBgn0086908	2521	1037	1242	2683	849	1004
FBgn0040670	117.76	30	42	78.8846	30	40
FBgn0035238	1346.98	518	676.396	1426.26	470	529
FBgn0039494	2984	1488	1872	4346	1760	2008
